country,status,fuel,region,owner,year,capacity,id
country_88,status_1,fuel_4,region_0,owner_1189,year_1,98.453,76160
country_44,status_0,fuel_0,region_0,owner_1337,year_7,9.777,76161
country_69,status_2,fuel_0,region_0,owner_490,year_13,0.478,76162
country_13,status_4,fuel_0,region_0,owner_207,year_4,23.519,76163
country_60,status_0,fuel_1,region_1,owner_504,year_11,252.897,76164
country_92,status_1,fuel_2,region_0,owner_1910,year_7,32.870,76165
country_8,status_1,fuel_1,region_0,owner_677,year_0,96.024,76166
country_3,status_3,fuel_1,region_2,owner_106,year_1,0.151,76167
country_120,status_1,fuel_7,region_0,owner_240,year_5,221.531,76168
country_5,status_1,fuel_2,region_2,owner_249,year_0,0.106,76169
country_47,status_0,fuel_5,region_1,owner_902,year_3,3.177,76170
country_39,status_0,fuel_6,region_1,owner_34,year_9,8.672,76171
country_62,status_4,fuel_1,region_1,owner_22,year_20,22.734,76172
country_127,status_0,fuel_3,region_3,owner_101,year_3,72.757,76173
country_19,status_2,fuel_7,region_1,owner_233,year_1,0.977,76174
country_16,status_0,fuel_3,region_5,owner_799,year_1,86.888,76175
country_7,status_0,fuel_2,region_3,owner_76,year_9,0.332,76176
country_11,status_2,fuel_0,region_5,owner_815,year_7,9.148,76177
country_43,status_3,fuel_1,region_0,owner_402,year_17,0.256,76178
country_0,status_2,fuel_2,region_0,owner_668,year_8,5.733,76179
country_15,status_0,fuel_2,region_2,owner_156,year_15,0.183,76180
country_147,status_0,fuel_10,region_0,owner_1,year_2,12.948,76181
country_0,status_1,fuel_1,region_0,owner_203,year_9,151.584,76182
country_124,status_0,fuel_0,region_0,owner_517,year_2,241.389,76183
country_40,status_2,fuel_3,region_1,owner_13,year_3,0.203,76184
country_33,status_4,fuel_2,region_2,owner_597,year_2,1.162,76185
country_50,status_0,fuel_3,region_5,owner_1340,year_12,28.802,76186
country_89,status_0,fuel_1,region_2,owner_370,year_16,47.581,76187
country_104,status_1,fuel_1,region_1,owner_1073,year_0,86.255,76188
country_2,status_0,fuel_7,region_1,owner_96,year_3,5.380,76189
country_48,status_1,fuel_6,region_1,owner_164,year_23,13.964,76190
country_3,status_2,fuel_2,region_1,owner_606,year_6,0.111,76191
country_24,status_3,fuel_0,region_2,owner_487,year_2,1.111,76192
country_20,status_0,fuel_1,region_0,owner_120,year_14,13.246,76193
country_30,status_1,fuel_0,region_2,owner_238,year_7,1.964,76194
country_16,status_0,fuel_6,region_2,owner_1309,year_2,5.886,76195
country_30,status_0,fuel_0,region_1,owner_749,year_23,254.523,76196
country_8,status_2,fuel_0,region_2,owner_287,year_11,2.086,76197
country_130,status_0,fuel_1,region_2,owner_497,year_0,0.108,76198
country_62,status_2,fuel_1,region_5,owner_4,year_1,30.832,76199
country_8,status_2,fuel_0,region_0,owner_757,year_5,2.041,76200
country_11,status_0,fuel_0,region_2,owner_114,year_1,75.169,76201
country_14,status_0,fuel_1,region_1,owner_58,year_15,122.680,76202
country_104,status_2,fuel_0,region_3,owner_31,year_6,230.190,76203
country_69,status_0,fuel_0,region_0,owner_1432,year_0,54.014,76204
country_35,status_1,fuel_2,region_1,owner_227,year_6,15.982,76205
country_0,status_0,fuel_0,region_0,owner_1225,year_20,0.833,76206
country_113,status_0,fuel_0,region_0,owner_507,year_5,0.352,76207
country_56,status_0,fuel_2,region_0,owner_547,year_15,191.378,76208
country_71,status_0,fuel_2,region_0,owner_991,year_12,80.562,76209
country_61,status_4,fuel_3,region_4,owner_19,year_11,0.130,76210
country_114,status_0,fuel_1,region_0,owner_396,year_8,1.411,76211
country_29,status_1,fuel_4,region_3,owner_63,year_15,15.089,76212
country_85,status_5,fuel_1,region_5,owner_148,year_1,2.464,76213
country_12,status_2,fuel_7,region_3,owner_17,year_4,4.759,76214
country_34,status_0,fuel_0,region_3,owner_379,year_7,101.447,76215
country_22,status_0,fuel_0,region_4,owner_71,year_9,20.223,76216
country_30,status_0,fuel_0,region_0,owner_103,year_1,125.237,76217
country_36,status_1,fuel_5,region_0,owner_178,year_6,88.543,76218
country_22,status_2,fuel_3,region_0,owner_699,year_5,20.133,76219
country_41,status_0,fuel_2,region_1,owner_304,year_16,7.957,76220
country_33,status_0,fuel_1,region_2,owner_505,year_14,0.970,76221
country_19,status_3,fuel_0,region_0,owner_187,year_0,2.847,76222
country_9,status_0,fuel_2,region_1,owner_129,year_5,11.692,76223
country_69,status_1,fuel_10,region_0,owner_1398,year_1,1.045,76224
country_19,status_2,fuel_0,region_5,owner_216,year_3,7.784,76225
country_10,status_2,fuel_4,region_1,owner_110,year_26,0.228,76226
country_98,status_3,fuel_2,region_0,owner_294,year_3,23.223,76227
country_7,status_0,fuel_1,region_4,owner_282,year_1,0.227,76228
country_1,status_2,fuel_8,region_3,owner_669,year_6,13.242,76229
country_62,status_1,fuel_5,region_4,owner_190,year_6,0.960,76230
country_8,status_4,fuel_4,region_0,owner_957,year_11,0.354,76231
country_75,status_1,fuel_5,region_0,owner_181,year_4,1.407,76232
country_30,status_1,fuel_3,region_1,owner_900,year_1,0.475,76233
country_21,status_0,fuel_2,region_3,owner_977,year_0,0.137,76234
country_120,status_1,fuel_7,region_0,owner_639,year_8,192.840,76235
country_33,status_2,fuel_2,region_0,owner_445,year_6,0.108,76236
country_14,status_4,fuel_7,region_3,owner_51,year_13,15.194,76237
country_29,status_0,fuel_4,region_1,owner_899,year_9,0.126,76238
country_114,status_0,fuel_0,region_0,owner_1179,year_13,3.597,76239
country_23,status_0,fuel_0,region_5,owner_1690,year_13,0.942,76240
country_8,status_2,fuel_6,region_0,owner_10,year_15,43.279,76241
country_137,status_0,fuel_0,region_0,owner_874,year_3,115.505,76242
country_43,status_1,fuel_5,region_3,owner_185,year_14,260.635,76243
country_9,status_0,fuel_1,region_3,owner_1485,year_9,284.210,76244
country_58,status_4,fuel_3,region_0,owner_0,year_5,0.656,76245
country_59,status_0,fuel_0,region_0,owner_987,year_1,178.433,76246
country_14,status_2,fuel_5,region_0,owner_80,year_7,178.545,76247
country_44,status_3,fuel_2,region_0,owner_13,year_0,1.630,76248
country_5,status_1,fuel_1,region_1,owner_210,year_18,21.261,76249
country_56,status_1,fuel_0,region_1,owner_311,year_0,2.519,76250
country_3,status_0,fuel_5,region_2,owner_875,year_1,102.697,76251
country_3,status_1,fuel_0,region_1,owner_884,year_1,0.148,76252
country_0,status_0,fuel_5,region_6,owner_598,year_14,0.312,76253
country_5,status_1,fuel_5,region_4,owner_96,year_1,15.902,76254
country_6,status_3,fuel_0,region_0,owner_444,year_14,16.188,76255
country_45,status_2,fuel_1,region_1,owner_1758,year_0,31.826,76256
country_7,status_0,fuel_0,region_0,owner_702,year_8,4.441,76257
country_114,status_0,fuel_0,region_2,owner_731,year_11,11.302,76258
country_14,status_0,fuel_0,region_4,owner_148,year_2,0.852,76259
country_33,status_1,fuel_0,region_1,owner_529,year_5,26.263,76260
country_38,status_1,fuel_3,region_0,owner_10,year_14,0.885,76261
country_99,status_4,fuel_2,region_4,owner_672,year_6,110.253,76262
country_82,status_1,fuel_0,region_0,owner_666,year_3,3.046,76263
country_1,status_0,fuel_0,region_0,owner_1176,year_1,100.548,76264
country_2,status_1,fuel_1,region_2,owner_182,year_2,292.470,76265
country_11,status_1,fuel_1,region_2,owner_354,year_0,15.897,76266
country_105,status_1,fuel_0,region_2,owner_213,year_1,9.473,76267
country_50,status_1,fuel_2,region_3,owner_293,year_3,75.843,76268
country_24,status_3,fuel_5,region_2,owner_245,year_6,170.030,76269
country_123,status_2,fuel_5,region_0,owner_95,year_4,41.202,76270
country_39,status_0,fuel_1,region_1,owner_698,year_3,9.580,76271
country_5,status_0,fuel_3,region_0,owner_145,year_0,4.656,76272
country_123,status_3,fuel_1,region_0,owner_594,year_11,271.104,76273
country_53,status_1,fuel_6,region_4,owner_451,year_10,1.370,76274
country_9,status_0,fuel_8,region_0,owner_246,year_12,0.982,76275
country_37,status_0,fuel_1,region_1,owner_230,year_0,0.541,76276
country_80,status_0,fuel_1,region_3,owner_100,year_7,0.832,76277
country_0,status_1,fuel_5,region_0,owner_154,year_4,3.501,76278
country_38,status_1,fuel_1,region_4,owner_94,year_3,108.739,76279
country_10,status_0,fuel_0,region_0,owner_229,year_0,1.805,76280
country_1,status_2,fuel_5,region_5,owner_214,year_0,122.842,76281
country_13,status_0,fuel_2,region_1,owner_912,year_7,13.112,76282
country_5,status_0,fuel_0,region_4,owner_55,year_5,2.960,76283
country_97,status_1,fuel_0,region_6,owner_1339,year_10,0.515,76284
country_5,status_1,fuel_0,region_0,owner_15,year_3,20.532,76285
country_14,status_3,fuel_3,region_0,owner_899,year_3,158.807,76286
country_4,status_1,fuel_6,region_0,owner_242,year_18,98.245,76287
country_112,status_3,fuel_0,region_1,owner_34,year_14,3.699,76288
country_41,status_0,fuel_3,region_0,owner_639,year_6,0.269,76289
country_22,status_0,fuel_2,region_3,owner_533,year_1,0.365,76290
country_128,status_1,fuel_1,region_0,owner_9,year_1,25.102,76291
country_98,status_0,fuel_8,region_0,owner_176,year_8,15.779,76292
country_15,status_0,fuel_2,region_5,owner_407,year_14,0.253,76293
country_24,status_4,fuel_6,region_0,owner_451,year_1,79.170,76294
country_3,status_1,fuel_0,region_1,owner_437,year_8,10.100,76295
country_109,status_2,fuel_2,region_6,owner_535,year_1,49.074,76296
country_0,status_0,fuel_4,region_5,owner_1753,year_25,1.842,76297
country_25,status_0,fuel_9,region_2,owner_1404,year_2,164.549,76298
country_50,status_0,fuel_4,region_0,owner_190,year_7,0.249,76299
country_126,status_0,fuel_8,region_1,owner_97,year_15,6.110,76300
country_22,status_0,fuel_4,region_1,owner_1096,year_0,0.261,76301
country_8,status_0,fuel_1,region_0,owner_354,year_2,0.691,76302
country_16,status_1,fuel_1,region_6,owner_352,year_7,166.305,76303
country_40,status_0,fuel_0,region_4,owner_307,year_1,0.803,76304
country_46,status_1,fuel_9,region_1,owner_368,year_7,15.738,76305
country_3,status_3,fuel_7,region_0,owner_14,year_0,1.129,76306
country_170,status_0,fuel_0,region_0,owner_43,year_2,194.162,76307
country_80,status_1,fuel_1,region_1,owner_1409,year_6,0.665,76308
country_135,status_5,fuel_6,region_0,owner_217,year_13,0.172,76309
country_58,status_1,fuel_2,region_0,owner_920,year_1,0.143,76310
country_16,status_0,fuel_1,region_0,owner_168,year_1,0.306,76311
country_3,status_4,fuel_2,region_3,owner_892,year_20,37.728,76312
country_22,status_3,fuel_1,region_2,owner_869,year_1,0.311,76313
country_160,status_0,fuel_7,region_2,owner_246,year_15,11.653,76314
country_23,status_0,fuel_3,region_1,owner_72,year_3,19.594,76315
country_142,status_0,fuel_0,region_0,owner_595,year_5,82.631,76316
country_47,status_0,fuel_0,region_0,owner_375,year_14,7.276,76317
country_49,status_0,fuel_2,region_4,owner_642,year_4,191.826,76318
country_115,status_1,fuel_2,region_1,owner_135,year_2,39.115,76319
country_4,status_0,fuel_6,region_1,owner_657,year_6,3.029,76320
country_62,status_1,fuel_9,region_0,owner_196,year_10,21.333,76321
country_0,status_2,fuel_0,region_6,owner_477,year_13,0.425,76322
country_132,status_0,fuel_1,region_4,owner_456,year_6,3.035,76323
country_11,status_3,fuel_0,region_3,owner_1075,year_5,11.815,76324
country_9,status_0,fuel_6,region_0,owner_473,year_0,0.537,76325
country_19,status_2,fuel_0,region_0,owner_76,year_6,20.365,76326
country_93,status_1,fuel_2,region_0,owner_19,year_11,17.255,76327
country_13,status_3,fuel_8,region_0,owner_1208,year_11,64.667,76328
country_25,status_1,fuel_4,region_0,owner_1036,year_5,6.231,76329
country_115,status_0,fuel_0,region_0,owner_182,year_9,17.145,76330
country_18,status_1,fuel_3,region_0,owner_284,year_1,22.026,76331
country_59,status_1,fuel_6,region_0,owner_1356,year_13,0.345,76332
country_0,status_3,fuel_7,region_1,owner_35,year_10,0.104,76333
country_9,status_2,fuel_2,region_3,owner_372,year_8,2.059,76334
country_14,status_1,fuel_3,region_3,owner_79,year_4,21.864,76335
country_52,status_1,fuel_3,region_0,owner_717,year_20,0.293,76336
country_22,status_0,fuel_2,region_0,owner_1654,year_17,0.767,76337
country_2,status_0,fuel_5,region_3,owner_459,year_20,21.747,76338
country_6,status_1,fuel_5,region_4,owner_685,year_16,2.175,76339
country_78,status_0,fuel_1,region_2,owner_289,year_1,13.378,76340
country_57,status_1,fuel_2,region_1,owner_3,year_11,22.215,76341
country_4,status_0,fuel_0,region_1,owner_629,year_4,3.220,76342
country_44,status_2,fuel_0,region_0,owner_237,year_4,0.259,76343
country_19,status_0,fuel_1,region_4,owner_612,year_4,1.256,76344
country_29,status_1,fuel_1,region_0,owner_163,year_1,111.592,76345
country_4,status_0,fuel_0,region_2,owner_643,year_2,33.627,76346
country_13,status_0,fuel_0,region_2,owner_116,year_5,3.493,76347
country_8,status_0,fuel_0,region_0,owner_472,year_2,0.638,76348
country_35,status_3,fuel_0,region_0,owner_859,year_3,0.153,76349
country_2,status_1,fuel_2,region_1,owner_80,year_16,1.370,76350
country_55,status_2,fuel_2,region_3,owner_635,year_11,25.758,76351
country_105,status_3,fuel_2,region_0,owner_1138,year_18,74.873,76352
country_112,status_0,fuel_0,region_0,owner_777,year_11,1.419,76353
country_81,status_4,fuel_1,region_2,owner_1014,year_0,226.883,76354
country_9,status_0,fuel_4,region_0,owner_520,year_7,0.283,76355
country_39,status_0,fuel_0,region_2,owner_382,year_9,173.580,76356
country_10,status_1,fuel_0,region_0,owner_536,year_10,20.818,76357
country_97,status_0,fuel_0,region_0,owner_102,year_0,0.224,76358
country_2,status_0,fuel_3,region_0,owner_1231,year_4,29.951,76359
country_84,status_1,fuel_1,region_0,owner_211,year_12,22.828,76360
country_125,status_3,fuel_6,region_1,owner_934,year_0,28.696,76361
country_39,status_3,fuel_1,region_0,owner_1130,year_10,210.495,76362
country_44,status_0,fuel_0,region_2,owner_438,year_11,6.713,76363
country_21,status_3,fuel_1,region_5,owner_1421,year_5,0.118,76364
country_143,status_5,fuel_4,region_0,owner_1086,year_2,0.126,76365
country_1,status_1,fuel_2,region_0,owner_365,year_2,47.646,76366
country_13,status_0,fuel_5,region_0,owner_920,year_2,8.091,76367
country_28,status_0,fuel_2,region_2,owner_765,year_15,257.578,76368
country_179,status_3,fuel_5,region_3,owner_83,year_22,41.205,76369
country_0,status_0,fuel_3,region_0,owner_1440,year_1,231.172,76370
country_79,status_2,fuel_2,region_1,owner_881,year_2,0.885,76371
country_68,status_0,fuel_3,region_0,owner_292,year_12,32.611,76372
country_25,status_1,fuel_4,region_0,owner_432,year_3,45.756,76373
country_107,status_4,fuel_0,region_0,owner_333,year_12,36.980,76374
country_1,status_1,fuel_1,region_4,owner_1091,year_6,4.011,76375
country_0,status_1,fuel_2,region_1,owner_469,year_6,21.777,76376
country_62,status_0,fuel_1,region_0,owner_231,year_0,249.662,76377
country_5,status_3,fuel_1,region_6,owner_1127,year_18,24.246,76378
country_2,status_0,fuel_1,region_1,owner_192,year_5,137.964,76379
country_14,status_0,fuel_0,region_1,owner_1632,year_3,61.663,76380
country_73,status_2,fuel_0,region_2,owner_58,year_5,4.891,76381
country_31,status_1,fuel_1,region_1,owner_386,year_11,45.886,76382
country_138,status_0,fuel_5,region_0,owner_162,year_6,101.749,76383
country_5,status_2,fuel_2,region_3,owner_132,year_4,0.124,76384
country_68,status_0,fuel_5,region_1,owner_862,year_12,56.095,76385
country_124,status_0,fuel_0,region_4,owner_179,year_7,27.048,76386
country_6,status_0,fuel_9,region_1,owner_814,year_18,0.359,76387
country_29,status_2,fuel_0,region_1,owner_284,year_0,58.993,76388
country_5,status_0,fuel_0,region_0,owner_993,year_0,17.646,76389
country_0,status_4,fuel_0,region_2,owner_657,year_1,55.397,76390
country_29,status_1,fuel_5,region_1,owner_325,year_4,69.599,76391
country_133,status_1,fuel_0,region_0,owner_261,year_22,0.164,76392
country_80,status_2,fuel_2,region_0,owner_1417,year_5,11.140,76393
country_36,status_0,fuel_1,region_2,owner_740,year_9,0.360,76394
country_100,status_1,fuel_9,region_2,owner_231,year_8,31.153,76395
country_1,status_0,fuel_1,region_2,owner_945,year_7,24.995,76396
country_42,status_0,fuel_2,region_0,owner_793,year_0,198.018,76397
country_1,status_1,fuel_0,region_1,owner_469,year_1,11.698,76398
country_31,status_2,fuel_8,region_1,owner_45,year_4,272.448,76399
country_72,status_3,fuel_1,region_0,owner_612,year_11,0.148,76400
country_5,status_4,fuel_4,region_0,owner_372,year_2,0.130,76401
country_44,status_0,fuel_5,region_0,owner_177,year_5,0.173,76402
country_99,status_3,fuel_0,region_0,owner_149,year_2,42.996,76403
country_93,status_0,fuel_7,region_1,owner_434,year_0,3.895,76404
country_62,status_0,fuel_0,region_4,owner_8,year_21,1.328,76405
country_104,status_1,fuel_0,region_1,owner_431,year_7,107.170,76406
country_13,status_0,fuel_2,region_0,owner_216,year_2,78.482,76407
country_49,status_3,fuel_6,region_2,owner_1253,year_1,0.187,76408
country_29,status_1,fuel_0,region_0,owner_570,year_0,288.199,76409
country_12,status_0,fuel_0,region_2,owner_1318,year_15,144.685,76410
country_61,status_1,fuel_2,region_0,owner_739,year_1,0.749,76411
country_37,status_1,fuel_11,region_1,owner_662,year_3,0.302,76412
country_7,status_0,fuel_7,region_6,owner_487,year_9,8.265,76413
country_11,status_1,fuel_4,region_0,owner_258,year_27,15.426,76414
country_16,status_0,fuel_0,region_2,owner_65,year_0,26.286,76415
country_2,status_4,fuel_4,region_1,owner_72,year_4,71.840,76416
country_36,status_0,fuel_2,region_0,owner_497,year_2,14.446,76417
country_26,status_2,fuel_2,region_1,owner_753,year_1,0.292,76418
country_43,status_4,fuel_0,region_3,owner_1771,year_20,120.141,76419
country_124,status_0,fuel_3,region_0,owner_2,year_1,0.172,76420
country_116,status_0,fuel_3,region_1,owner_69,year_2,67.479,76421
country_8,status_1,fuel_2,region_0,owner_961,year_1,2.424,76422
country_3,status_1,fuel_1,region_3,owner_394,year_11,1.447,76423
country_114,status_0,fuel_0,region_6,owner_172,year_0,3.114,76424
country_78,status_0,fuel_5,region_1,owner_526,year_1,216.957,76425
country_72,status_0,fuel_5,region_2,owner_938,year_1,0.836,76426
country_134,status_0,fuel_1,region_1,owner_56,year_4,21.177,76427
country_71,status_2,fuel_7,region_0,owner_829,year_10,23.655,76428
country_10,status_0,fuel_1,region_1,owner_19,year_7,0.212,76429
country_34,status_0,fuel_0,region_5,owner_334,year_1,0.355,76430
country_24,status_3,fuel_0,region_0,owner_134,year_15,7.525,76431
country_122,status_0,fuel_1,region_0,owner_480,year_19,2.547,76432
country_165,status_2,fuel_0,region_0,owner_2,year_0,76.485,76433
country_89,status_0,fuel_5,region_3,owner_1054,year_0,28.127,76434
country_15,status_2,fuel_0,region_1,owner_235,year_3,30.998,76435
